round,mse
1370,414.5407949763639
1371,417.21017131160687
1372,393.7829215712463
1373,537.9615153606118
1374,408.585348742322
1375,376.50012106007614
1376,392.8806663862825
1377,462.4355073811699
1378,392.9982551328152
1379,383.2316673735943
1380,568.6830924525287
1381,568.6043086770289
1382,785.7295364931343
1383,396.1043800473206
1384,390.39534087173485
1385,423.94382840620875
1386,378.08528502402316
1387,498.78952900640536
1388,519.7033693033396
1389,528.5200874234979
1390,357.22328798455874
1391,512.5525159999113
1392,574.5573995901435
1393,518.3921124513687
1394,320.5043570857335
1395,533.7972743842345
1396,282.6199741093358
1397,483.99756373803905
1398,623.6557803257522
1399,443.5301270826911
1400,623.2456603727837
1401,567.4734247011413
1402,480.05266704254126
1403,346.1930097146496
1404,595.5907664079672
1405,481.2016536385248
1406,415.25113478276205
1407,357.32390441728603
1408,531.2691000451281
1409,340.3367154309998
1410,483.3258186258138
1411,441.4962494217916
1412,475.0521791958502
1413,388.939364982544
1414,318.0818070996211
1415,618.150349039737
1416,521.1575629617886
1417,276.9422671504379
1418,291.8063724984973
1419,497.4825769545426
1420,488.1191969203104
1421,605.7145702326458
1422,389.27501743017257
1423,265.99981249700846
1424,745.6855355227714
1425,517.6457238253705
1426,442.73801168450774
1427,259.29996988870545
1428,613.3230587264007
1429,443.9956069653217
1430,605.0499375540285
1431,641.7640327577674
1432,609.6070207272279
1433,516.2329490548277
1434,417.53359101873457
1435,815.7943009089764
1436,1388.071288047616
1437,610.8568133243136
1438,357.9830874291803
1439,263.9973077925441
1440,631.9389760156643
1441,631.8044205857564
1442,491.69307790014716
1443,560.7483774825391
1444,531.1680565104588
1445,552.852721216926
1446,399.21742473394744
1447,364.8651125500251
1448,835.8996473571224
1449,532.1172227798223
1450,442.3400040366197
1451,363.5934218702263
1452,471.77527866951175
1453,490.24521376411207
1454,493.0202403763219
1455,479.5595638197998
1456,504.04758499030015
1457,467.9731901463935
1458,371.1848467137188
1459,492.6224726978687
1460,632.091582610494
1461,545.9588238653849
1462,677.2780844253681
1463,414.5404475464168
1464,546.9015691810749
1465,428.44745137382193
1466,344.6436722027481
1467,388.04069019752706
1468,332.8830130118449
1469,277.6724359710117
1470,423.91276575040627
1471,350.594727997838
1472,522.0283087527545
1473,466.05432612311074
1474,296.59757350036654
1475,417.7985052247429
1476,342.91801045429384
1477,1589.5476343118248
1478,574.4783019461465
1479,413.3266345810205
1480,126.68948791592857
1481,501.30013832736114
1482,493.2410571984942
1483,571.1809294663572
1484,463.55418115211296
1485,369.4895071708345
1486,575.0542567812074
1487,358.8557743821964
1488,49.145412597603
1489,267.3657094368318
1490,481.4099281330207
1491,328.19649074948575
1492,322.465998219911
1493,625.3607223586287
1494,465.52727167451866
1495,780.371911046362
1496,151.34137853469403
1497,430.39341598417826
1498,501.0783204929719
1499,389.30210205990704
1500,106.66109518928405
1501,555.7519410437706
1502,927.2922042708428
1503,761.5856508339311
1504,369.22091408179153
1505,698.0385879094937
1506,302.5604683573695
1507,503.4358538968917
1508,602.8702737782784
1509,431.63967792321637
1510,492.4613334870857
1511,472.762678099001
1512,480.0259400735073
1513,0.0
