round,mse
1369,354.47326828248436
1370,340.94840945324535
1371,391.73716212317464
1372,403.0239168088538
1373,350.6536442706803
1374,388.5867111176857
1375,403.7023431291806
1376,413.1526626798882
1377,421.6068391233298
1378,368.58387323041984
1379,361.6046352890936
1380,382.0648927320453
1381,349.8948968446376
1382,351.65191638326735
1383,325.82769891641436
1384,402.3143732866131
1385,370.8275342913548
1386,333.8635470474408
1387,339.1341554868075
1388,366.75505801152127
1389,416.7645136465761
1390,382.04499745345737
1391,361.0729723463447
1392,421.56745152046767
1393,381.369128901441
1394,393.97569306831986
1395,340.79845764404087
1396,399.11226612456136
1397,346.3868216339749
1398,301.2926407359296
1399,314.9820641065636
1400,309.24912436952883
1401,351.1458326105489
1402,297.5980758661788
1403,274.8096860190468
1404,344.8297913398628
1405,358.78889208050737
1406,323.88284531919584
1407,313.2551355169837
1408,329.44906504443713
1409,285.113972314552
1410,362.0400402170956
1411,317.3950239967399
1412,369.91345926419586
1413,343.05013646506677
1414,329.38223467122634
1415,350.1880120926092
1416,323.1756620090309
1417,264.1459039445975
1418,315.1665130313842
1419,328.68685970017964
1420,332.5407320726509
1421,292.1361425678566
1422,357.72098582101296
1423,311.2411298770811
1424,382.2271209840782
1425,334.67584616018456
1426,336.31170930961446
1427,330.1149690168079
1428,317.28221452550184
1429,360.98736086854706
1430,365.0339411533473
1431,348.80826418160257
1432,340.8017048844338
1433,352.5094225830887
1434,424.57884439694834
1435,347.4141597621867
1436,408.69696938138503
1437,418.8309970845247
1438,315.85625789673713
1439,306.3092102633225
1440,358.0644420958488
1441,379.0587614666566
1442,338.2111048043545
1443,295.8921679229818
1444,309.77571664691783
1445,321.2060722022342
1446,304.43539228413033
1447,343.6002748396489
1448,312.1176371010575
1449,438.0944023751183
1450,284.24746114530717
1451,315.2577043432224
1452,287.12736142119417
1453,330.2482796479694
1454,329.3013451054186
1455,309.3840581290491
1456,307.7854912950291
1457,321.5319317137368
1458,278.89306611893437
1459,326.81052950879575
1460,339.96046683690145
1461,236.68514330246046
1462,326.4451251581656
1463,253.36463898797658
1464,283.8235208699659
1465,280.1352250712275
1466,259.4076565391857
1467,231.00421316273486
1468,301.84080041790287
1469,344.7789224641348
1470,289.44227198901086
1471,273.8428522586183
1472,304.1796541263515
1473,268.5189550502087
1474,305.5070887500547
1475,238.59223478601442
1476,238.17767805227365
1477,275.4290426438028
1478,281.666914378381
1479,270.1533646008418
1480,327.01249551085596
1481,288.8622586654636
1482,299.43413163402016
1483,238.724758619112
1484,250.50237919505525
1485,279.5518179907086
1486,296.83161681784844
1487,273.4160090953072
1488,199.67909974591137
1489,230.23278294803833
1490,258.5017073467733
1491,226.48273516721795
1492,187.83839526276986
1493,225.07263266184796
1494,225.4118205606515
1495,264.80177533671593
1496,336.15159315456987
1497,272.0985666212366
1498,223.07150658796655
1499,276.0978673024525
1500,226.8785601144248
1501,175.06191514192378
1502,235.18955944752892
1503,262.07563351691977
1504,156.3642775242243
1505,229.83553739171197
1506,234.4531069653235
1507,201.00201755797823
1508,214.00765012799124
1509,227.63594682644015
1510,217.56293354726793
1511,178.17211497348143
1512,186.57365104032178
1513,304.33295730246925
1514,213.62512494828525
1515,150.5436398721559
1516,222.3016994221604
1517,193.63063343016623
1518,174.84912135581607
1519,265.1310090356589
1520,192.30081928739443
1521,240.34188880673898
1522,191.62628337721273
1523,219.27815034874422
1524,167.90850981615947
1525,124.07295297277349
1526,208.42991611646784
1527,220.45546337090587
1528,226.5231416380404
1529,203.4422119308324
1530,137.73395988652456
1531,195.22098345136004
1532,184.43377915915946
1533,161.43024352348877
1534,231.16816458384943
1535,167.1338337624615
1536,177.8825713849298
1537,140.90424322826718
1538,194.45378980315095
1539,202.6442247102275
1540,215.75740356594898
1541,181.93145658685228
1542,213.53674633679498
1543,268.58795955848456
1544,216.09154577495883
1545,232.8488025209123
1546,293.5023602982699
1547,168.47256552321215
1548,371.50623733512305
1549,256.1004897753917
1550,215.38613460646604
1551,377.46576506644215
1552,271.5963866074522
1553,236.1304370428123
1554,355.7779034330411
1555,239.33139343675853
1556,276.9021055783763
1557,367.50009104857213
1558,271.0500298225725
1559,230.12910973538277
1560,197.09871165088342
1561,339.3080601458253
1562,289.34940716743563
1563,215.35800456471202
1564,224.93304361367302
1565,235.69604731550336
1566,262.22888346066514
1567,230.83995475736265
1568,183.56829519969125
1569,206.04080415451583
1570,311.4431513860599
1571,236.838356398163
1572,286.05553248992095
1573,253.84006567049835
1574,264.7646638287947
1575,172.80564895274603
1576,200.7620491697444
1577,158.02655589579706
1578,228.70848867289516
1579,245.61955336120272
1580,224.82753182331467
1581,332.7534883296595
1582,212.49297498035997
1583,238.4063179924189
1584,212.48306173315572
1585,203.12213924474736
1586,306.20164254208424
1587,214.1442070010909
1588,248.78151958928416
1589,189.87790472424953
1590,292.1071890669487
1591,191.11496885889073
1592,221.06716130289223
1593,180.90062659930496
1594,235.6862697455664
1595,183.51003947372374
1596,174.63863533702363
1597,136.10953831783775
1598,174.24327182143722
1599,279.9920504119581
1600,261.6115840143261
1601,143.38184144776534
1602,190.4985144557119
1603,285.29735842321304
1604,184.7600058218738
1605,227.04166268905402
1606,216.2800843888626
1607,191.32817500068452
1608,261.386843865172
1609,229.16387708181105
1610,177.21985214428054
1611,188.51776544252755
1612,180.57134779284445
1613,180.5564479751623
1614,196.16503220878457
1615,221.6869659012336
1616,175.59353264370137
1617,163.60801229452434
1618,148.083064112117
1619,223.57181100837005
1620,137.3611267775896
1621,160.50640991106005
1622,168.65812436518755
1623,126.2099671100024
1624,166.8882873374079
1625,218.99025553868597
1626,138.74802842431353
1627,146.16464415082615
1628,193.2254013897952
1629,134.25481295295384
1630,123.03066743764046
1631,197.8186433975367
1632,185.78098494211523
1633,106.16200879860006
1634,169.80425525095873
1635,190.55088780932257
1636,166.38885598995563
1637,205.2237023625055
1638,162.2498534835469
1639,127.72049391339104
1640,216.67109121001837
1641,204.17109175429314
1642,122.21968723508158
1643,163.2195399591747
1644,204.52760513203862
1645,172.2221750850181
1646,152.44995576526435
1647,125.79620163396658
1648,77.90908012155923
1649,146.35671596202562
1650,116.65282827268327
1651,220.48934092201074
1652,162.68749544854464
1653,234.38232883728975
1654,134.2854999593036
1655,167.93796954707048
1656,166.43902129459016
1657,130.3948229353638
1658,264.861264864847
1659,139.17034351994008
1660,123.40488852019428
1661,167.89319635608672
1662,195.43962771375064
1663,123.22083416170209
1664,213.8085064711856
1665,194.59646229072294
1666,126.78999884625692
1667,127.43772551947612
1668,135.20489719300548
1669,204.57502632464917
1670,117.0519431946551
1671,124.25833502392064
1672,200.4279663208911
1673,142.86238158295026
1674,45.52395904389937
1675,111.35540787443377
1676,159.758192635779
1677,85.0777154810462
1678,83.3525488738781
1679,190.2615938471727
1680,49.079759736702904
1681,117.03221973559994
1682,208.04456849874023
1683,181.69072336480616
1684,147.49599589046426
1685,122.00228172703059
1686,157.35840249507174
1687,165.75278883706605
1688,142.63105485777527
1689,99.32112776667894
1690,217.53271985589117
1691,107.0849556327676
1692,131.31141714001038
1693,226.77999929335974
1694,196.2925102025697
1695,142.56798767157971
1696,221.6729580898619
1697,261.67188903194864
1698,156.7301659107457
1699,140.81399953506136
1700,114.43259706165486
1701,130.94032633423308
1702,212.1926187680844
1703,174.58474060388474
1704,219.0650137695463
1705,328.2735130130201
1706,391.25190774196153
1707,242.47660965258854
1708,333.7137755780656
1709,100.08913739199095
1710,116.93635024694602
1711,394.3402322482587
1712,279.9732209126056
1713,120.01429580565677
1714,407.4095306986505
1715,383.56687054083795
1716,193.81088403066278
1717,397.2225437345466
1718,132.740377300381
1719,184.624296744271
1720,297.6606394003315
1721,158.82709442375037
1722,183.65365335403374
1723,146.81990972971428
1724,82.22639085661663
1725,186.69963260257057
1726,154.53002188046742
1727,152.04520824205414
1728,258.63531096613656
1729,178.98815721620716
1730,79.82046088866845
1731,57.17207310562609
1732,151.36082498729021
1733,199.02704070640652
1734,58.78582167492579
1735,160.22825831941287
1736,61.27455193204825
1737,57.02291674596871
1738,280.6530629545866
1739,82.02373189390691
1740,233.79455697653648
1741,174.17809957817028
1742,85.25825317633318
1743,137.98159875133294
1744,209.12632026600525
1745,161.45867492111594
1746,163.3382931857477
1747,232.40712680136846
1748,57.93778838304073
1749,123.45320772874248
1750,234.1750965050306
1751,141.8922900311732
1752,60.34598114323425
1753,270.5260708968208
1754,279.9165577990172
1755,138.41172323252212
1756,241.51971411044642
1757,183.14765721608396
1758,133.17706656772341
1759,161.17858147072332
1760,134.19988432169336
1761,90.86648072531902
1762,248.8318266859529
1763,221.5940349200488
1764,179.1552844313113
1765,238.51873202333147
1766,56.48520500551749
1767,142.87833529542152
1768,193.6028447283887
1769,172.77200000921007
1770,157.8613167717789
1771,221.75020440444948
1772,63.93700316580546
1773,188.46535765331956
1774,212.7988018851902
1775,89.90161069266473
1776,76.11832703421256
1777,219.22561969555736
1778,90.4715149378773
1779,188.56130108096673
1780,334.7671226979376
1781,119.03496044856998
1782,247.85210297876492
1783,254.9082353409066
1784,202.63742465394967
1785,154.1535631923263
1786,273.29079809116814
1787,144.28765769496667
1788,178.3665236531513
1789,235.47316238742664
1790,199.64473044931435
1791,52.286724031306925
1792,261.4228701452586
1793,105.57878185479252
1794,106.29030868913115
1795,109.51247822866031
1796,14.581896827788013
1797,110.64571990544846
1798,110.82318861271297
1799,113.61215206197305
1800,100.86535660999648
1801,133.42194870889983
1802,18.705039641531492
1803,14.741837075260499
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.0
1811,0.0
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,0.0
1817,0.0
1818,0.0
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
